id,Genus,Species,Binomial,Day,Month,Year,Nests,Foundresses,Plus,Nest_method,Grouped_nestinfo,Nest_substrate,Locality,Province/State,Country,Latitude,Longitude,Coordinate_method,Coordinate_accuracy,Source,Source_Type
156,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
157,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
158,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
159,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
160,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
161,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
162,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
163,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
164,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
165,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
166,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
167,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
168,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
169,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
170,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
171,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
172,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
173,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
174,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
175,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
176,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
177,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
178,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
179,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
180,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
181,Polistes,dominula,Polistes_dominula,999,4,2006,1,1,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
182,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
183,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
184,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
185,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
186,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
187,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
188,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
189,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
190,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
191,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
192,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
193,Polistes,dominula,Polistes_dominula,999,4,2006,1,2,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
194,Polistes,dominula,Polistes_dominula,999,4,2006,1,3,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
195,Polistes,dominula,Polistes_dominula,999,4,2006,1,3,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
196,Polistes,dominula,Polistes_dominula,999,4,2006,1,4,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
197,Polistes,dominula,Polistes_dominula,999,4,2006,1,4,,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
198,Polistes,dominula,Polistes_dominula,999,4,2006,1,5,+,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
199,Polistes,dominula,Polistes_dominula,999,4,2006,1,5,+,1,,NA,Kurortne ,Crimea,Ukraine,44.983333,34.35,direct,2,Rusina et al 2007,Paper
200,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
201,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
202,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
203,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
204,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
205,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
206,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
207,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
208,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
209,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
210,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
211,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
212,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
213,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
214,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
215,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
216,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
217,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
218,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
219,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
220,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
221,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
222,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
223,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
224,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
225,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
226,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
227,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
228,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
229,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
230,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
231,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
232,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
233,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
234,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,1,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
235,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
236,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
237,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
238,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
239,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
240,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
241,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
242,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
243,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
244,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
245,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
246,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
247,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
248,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
249,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
250,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
251,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
252,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
253,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
254,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,2,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
255,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,3,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
256,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,3,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
257,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,3,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
258,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,3,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
259,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,3,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
260,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,3,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
261,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,3,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
262,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,3,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
263,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,3,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
264,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,4,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
265,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,4,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
266,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,5,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
267,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,5,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
268,Polistes,fuscatus,Polistes_fuscatus,999,999,1978,1,7,,1,,NA,"Johnson County, coordinates set to Iowa City",Iowa,USA,41.666667,-91.533333,estimated,4,Klahn 1979,Paper
269,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
270,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
271,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
272,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
273,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
274,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
275,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
276,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
277,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
278,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
279,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
280,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
281,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
282,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
283,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
284,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
285,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,2,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
286,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,2,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
287,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,2,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
288,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,2,,1,,2,"Black Moshanon State Park, Port Matilda",Pennsylvania,USA,40.898333,-78.056389,direct,2,Sheehan,unpublished
289,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Blue Knob State Park, Claysburg",Pennsylvania,USA,40.278611,-78.581389,direct,2,Sheehan,unpublished
290,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Blue Knob State Park, Claysburg",Pennsylvania,USA,40.278611,-78.581389,direct,2,Sheehan,unpublished
291,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Blue Knob State Park, Claysburg",Pennsylvania,USA,40.278611,-78.581389,direct,2,Sheehan,unpublished
292,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Blue Knob State Park, Claysburg",Pennsylvania,USA,40.278611,-78.581389,direct,2,Sheehan,unpublished
293,Polistes,fuscatus,Polistes_fuscatus,999,5,2010,1,1,,1,,2,"Blue Knob State Park, Claysburg",Pennsylvania,USA,40.278611,-78.581389,direct,2,Sheehan,unpublished
